order_number,customer_id,product_id,order_date,units,sale_price,currency,order_mode,updated_at
2160,739,4,null,2,67,CAD,NEW,2023-01-01T12:00:00.000+0000
2161,2844,1,null,3,90,USD,NEW,2023-01-01T12:00:00.000+0000
2162,988,9,null,1,36,USD,NEW,2023-01-01T12:00:00.000+0000
2163,444,5,null,9,28,INR,NEW,2023-01-01T12:00:00.000+0000
2164,100,10,null,6,38,EUR,NEW,2023-01-01T12:00:00.000+0000
2165,1301,1,null,3,8,INR,NEW,2023-01-01T12:00:00.000+0000
2166,2474,10,null,8,46,INR,NEW,2023-01-01T12:00:00.000+0000
2167,2447,6,null,7,87,INR,NEW,2023-01-01T12:00:00.000+0000
2168,1401,5,null,6,80,EUR,NEW,2023-01-01T12:00:00.000+0000
2169,535,7,null,6,35,EUR,NEW,2023-01-01T12:00:00.000+0000
2170,2462,7,null,3,89,USD,NEW,2023-01-01T12:00:00.000+0000
2171,2950,9,null,5,80,CAD,NEW,2023-01-01T12:00:00.000+0000
2172,649,8,null,9,10,INR,NEW,2023-01-01T12:00:00.000+0000
2173,738,7,null,10,75,INR,NEW,2023-01-01T12:00:00.000+0000
2174,2011,7,null,3,29,EUR,NEW,2023-01-01T12:00:00.000+0000
2175,2169,4,null,7,8,USD,NEW,2023-01-01T12:00:00.000+0000
2176,1490,6,null,9,4,EUR,NEW,2023-01-01T12:00:00.000+0000
2177,2936,5,null,8,51,USD,NEW,2023-01-01T12:00:00.000+0000
2178,2589,8,null,6,81,INR,NEW,2023-01-01T12:00:00.000+0000
2179,2899,7,null,4,20,EUR,NEW,2023-01-01T12:00:00.000+0000
2180,2005,1,null,5,59,INR,NEW,2023-01-01T12:00:00.000+0000
2181,515,9,null,4,84,USD,NEW,2023-01-01T12:00:00.000+0000
2182,2414,9,null,4,72,CAD,NEW,2023-01-01T12:00:00.000+0000
2183,1061,3,null,2,8,EUR,NEW,2023-01-01T12:00:00.000+0000
2184,2553,4,null,3,66,INR,NEW,2023-01-01T12:00:00.000+0000
2185,2060,6,null,6,38,EUR,NEW,2023-01-01T12:00:00.000+0000
2186,949,5,null,6,32,CAD,NEW,2023-01-01T12:00:00.000+0000
2187,902,3,null,6,91,USD,NEW,2023-01-01T12:00:00.000+0000
2188,2881,9,null,7,25,INR,NEW,2023-01-01T12:00:00.000+0000
2189,124,6,null,10,70,USD,NEW,2023-01-01T12:00:00.000+0000
2190,1901,7,null,2,11,USD,NEW,2023-01-01T12:00:00.000+0000
2191,194,1,null,10,74,CAD,NEW,2023-01-01T12:00:00.000+0000
2192,341,8,null,6,40,CAD,NEW,2023-01-01T12:00:00.000+0000
2193,560,10,null,4,39,CAD,NEW,2023-01-01T12:00:00.000+0000
2194,1753,1,null,10,62,EUR,NEW,2023-01-01T12:00:00.000+0000
2195,386,10,null,3,76,CAD,NEW,2023-01-01T12:00:00.000+0000
2196,2397,7,null,10,76,EUR,NEW,2023-01-01T12:00:00.000+0000
2197,29,9,null,1,62,EUR,NEW,2023-01-01T12:00:00.000+0000
2198,1270,9,null,5,30,INR,NEW,2023-01-01T12:00:00.000+0000
2199,322,9,null,5,66,INR,NEW,2023-01-01T12:00:00.000+0000
2200,1051,10,null,2,96,INR,NEW,2023-01-01T12:00:00.000+0000
2201,353,4,null,7,7,EUR,NEW,2023-01-01T12:00:00.000+0000
2202,553,1,null,10,25,USD,NEW,2023-01-01T12:00:00.000+0000
2203,761,6,null,7,79,INR,NEW,2023-01-01T12:00:00.000+0000
2204,1770,3,null,10,4,INR,NEW,2023-01-01T12:00:00.000+0000
2205,13,9,null,10,21,CAD,NEW,2023-01-01T12:00:00.000+0000
2206,1062,4,null,3,16,CAD,NEW,2023-01-01T12:00:00.000+0000
2207,1775,5,null,10,6,EUR,NEW,2023-01-01T12:00:00.000+0000
2208,66,9,null,2,32,INR,NEW,2023-01-01T12:00:00.000+0000
2209,1643,4,null,4,97,INR,NEW,2023-01-01T12:00:00.000+0000
2210,64,3,null,2,98,INR,NEW,2023-01-01T12:00:00.000+0000
2211,600,3,null,5,67,CAD,NEW,2023-01-01T12:00:00.000+0000
2212,2349,2,null,4,88,INR,NEW,2023-01-01T12:00:00.000+0000
2213,715,10,null,3,79,CAD,NEW,2023-01-01T12:00:00.000+0000
2214,617,8,null,5,89,INR,NEW,2023-01-01T12:00:00.000+0000
2215,898,3,null,3,69,EUR,NEW,2023-01-01T12:00:00.000+0000
2216,144,9,null,6,11,USD,NEW,2023-01-01T12:00:00.000+0000
2217,2113,5,null,7,78,USD,NEW,2023-01-01T12:00:00.000+0000
2218,1407,7,null,5,63,CAD,NEW,2023-01-01T12:00:00.000+0000
2219,1515,4,null,1,73,EUR,NEW,2023-01-01T12:00:00.000+0000
2220,2943,6,null,3,63,USD,NEW,2023-01-01T12:00:00.000+0000
2221,1985,3,null,10,66,USD,NEW,2023-01-01T12:00:00.000+0000
2222,1887,5,null,9,26,CAD,NEW,2023-01-01T12:00:00.000+0000
2223,837,3,null,2,33,INR,NEW,2023-01-01T12:00:00.000+0000
2224,2775,3,null,8,70,CAD,NEW,2023-01-01T12:00:00.000+0000
2225,1995,3,null,5,78,CAD,NEW,2023-01-01T12:00:00.000+0000
2226,1754,8,null,4,50,CAD,NEW,2023-01-01T12:00:00.000+0000
2227,1314,2,null,8,32,INR,NEW,2023-01-01T12:00:00.000+0000
2228,2409,3,null,9,22,INR,NEW,2023-01-01T12:00:00.000+0000
2229,1218,6,null,2,77,INR,NEW,2023-01-01T12:00:00.000+0000
2230,2701,10,null,4,2,USD,NEW,2023-01-01T12:00:00.000+0000
2231,155,2,null,5,25,INR,NEW,2023-01-01T12:00:00.000+0000
2232,2978,9,null,6,12,INR,NEW,2023-01-01T12:00:00.000+0000
2233,2745,6,null,10,86,EUR,NEW,2023-01-01T12:00:00.000+0000
2234,2429,6,null,6,72,USD,NEW,2023-01-01T12:00:00.000+0000
2235,1436,3,null,7,33,USD,NEW,2023-01-01T12:00:00.000+0000
2236,1620,6,null,7,24,CAD,NEW,2023-01-01T12:00:00.000+0000
2237,33,7,null,2,57,CAD,NEW,2023-01-01T12:00:00.000+0000
2238,540,6,null,3,5,USD,NEW,2023-01-01T12:00:00.000+0000
2239,1730,2,null,7,96,USD,NEW,2023-01-01T12:00:00.000+0000
2240,723,10,null,1,30,CAD,NEW,2023-01-01T12:00:00.000+0000
2241,532,8,null,3,30,EUR,NEW,2023-01-01T12:00:00.000+0000
2242,2069,8,null,5,96,USD,NEW,2023-01-01T12:00:00.000+0000
2243,2561,1,null,3,12,CAD,NEW,2023-01-01T12:00:00.000+0000
2244,1445,6,null,8,11,EUR,NEW,2023-01-01T12:00:00.000+0000
2245,2954,6,null,3,93,INR,NEW,2023-01-01T12:00:00.000+0000
2246,1145,2,null,3,15,USD,NEW,2023-01-01T12:00:00.000+0000
2247,1939,7,null,4,47,USD,NEW,2023-01-01T12:00:00.000+0000
2248,2066,2,null,2,39,INR,NEW,2023-01-01T12:00:00.000+0000
2249,137,6,null,1,32,USD,NEW,2023-01-01T12:00:00.000+0000
2250,1584,4,null,1,37,EUR,NEW,2023-01-01T12:00:00.000+0000
2251,838,5,null,2,0,EUR,NEW,2023-01-01T12:00:00.000+0000
2252,1473,1,null,3,73,INR,NEW,2023-01-01T12:00:00.000+0000
2253,2945,8,null,10,95,INR,NEW,2023-01-01T12:00:00.000+0000
2254,2590,3,null,5,32,EUR,NEW,2023-01-01T12:00:00.000+0000
2255,1081,8,null,8,14,CAD,NEW,2023-01-01T12:00:00.000+0000
2256,2832,2,null,2,29,CAD,NEW,2023-01-01T12:00:00.000+0000
2257,2672,3,null,1,57,USD,NEW,2023-01-01T12:00:00.000+0000
2258,1574,9,null,9,53,EUR,NEW,2023-01-01T12:00:00.000+0000
2259,1977,3,null,10,46,USD,NEW,2023-01-01T12:00:00.000+0000
2260,2378,1,null,3,46,CAD,NEW,2023-01-01T12:00:00.000+0000
2261,492,10,null,2,46,USD,NEW,2023-01-01T12:00:00.000+0000
2262,1990,3,null,10,12,INR,NEW,2023-01-01T12:00:00.000+0000
2263,1008,7,null,5,41,CAD,NEW,2023-01-01T12:00:00.000+0000
2264,262,9,null,9,22,USD,NEW,2023-01-01T12:00:00.000+0000
2265,2518,2,null,1,77,INR,NEW,2023-01-01T12:00:00.000+0000
2266,1646,7,null,7,61,INR,NEW,2023-01-01T12:00:00.000+0000
2267,533,8,null,8,23,EUR,NEW,2023-01-01T12:00:00.000+0000
2268,561,6,null,1,73,INR,NEW,2023-01-01T12:00:00.000+0000
2269,2306,9,null,5,24,CAD,NEW,2023-01-01T12:00:00.000+0000
2270,1155,4,null,6,21,USD,NEW,2023-01-01T12:00:00.000+0000
2271,1213,9,null,10,78,CAD,NEW,2023-01-01T12:00:00.000+0000
2272,479,9,null,6,24,INR,NEW,2023-01-01T12:00:00.000+0000
2273,2752,7,null,2,79,INR,NEW,2023-01-01T12:00:00.000+0000
2274,1230,5,null,6,10,EUR,NEW,2023-01-01T12:00:00.000+0000
2275,157,4,null,4,81,EUR,NEW,2023-01-01T12:00:00.000+0000
2276,76,4,null,6,4,EUR,NEW,2023-01-01T12:00:00.000+0000
2277,1103,10,null,1,51,CAD,NEW,2023-01-01T12:00:00.000+0000
2278,900,3,null,7,39,USD,NEW,2023-01-01T12:00:00.000+0000
2279,857,2,null,4,71,EUR,NEW,2023-01-01T12:00:00.000+0000
2280,1267,7,null,9,14,CAD,NEW,2023-01-01T12:00:00.000+0000
2281,465,3,null,2,59,INR,NEW,2023-01-01T12:00:00.000+0000
2282,1041,6,null,7,31,EUR,NEW,2023-01-01T12:00:00.000+0000
2283,917,6,null,5,72,USD,NEW,2023-01-01T12:00:00.000+0000
2284,981,7,null,9,83,USD,NEW,2023-01-01T12:00:00.000+0000
2285,352,2,null,4,26,INR,NEW,2023-01-01T12:00:00.000+0000
2286,1156,5,null,4,12,USD,NEW,2023-01-01T12:00:00.000+0000
2287,1702,9,null,4,4,INR,NEW,2023-01-01T12:00:00.000+0000
2288,2970,5,null,10,36,EUR,NEW,2023-01-01T12:00:00.000+0000
2289,1818,1,null,9,8,INR,NEW,2023-01-01T12:00:00.000+0000
2290,2618,6,null,7,51,CAD,NEW,2023-01-01T12:00:00.000+0000
2291,14,10,null,10,62,CAD,NEW,2023-01-01T12:00:00.000+0000
2292,1208,5,null,3,56,EUR,NEW,2023-01-01T12:00:00.000+0000
2293,1827,4,null,6,84,INR,NEW,2023-01-01T12:00:00.000+0000
2294,939,5,null,1,46,CAD,NEW,2023-01-01T12:00:00.000+0000
2295,2013,3,null,7,68,INR,NEW,2023-01-01T12:00:00.000+0000
2296,100,5,null,2,75,EUR,NEW,2023-01-01T12:00:00.000+0000
2297,463,10,null,2,91,USD,NEW,2023-01-01T12:00:00.000+0000
2298,1242,2,null,7,95,EUR,NEW,2023-01-01T12:00:00.000+0000
2299,2516,10,null,6,45,INR,NEW,2023-01-01T12:00:00.000+0000
2300,1911,10,null,7,44,EUR,NEW,2023-01-01T12:00:00.000+0000
2301,2674,6,null,2,47,CAD,NEW,2023-01-01T12:00:00.000+0000
2302,2765,1,null,10,68,USD,NEW,2023-01-01T12:00:00.000+0000
2303,2244,4,null,8,71,CAD,NEW,2023-01-01T12:00:00.000+0000
2304,495,9,null,6,3,INR,NEW,2023-01-01T12:00:00.000+0000
2305,359,1,null,9,89,USD,NEW,2023-01-01T12:00:00.000+0000
2306,2297,10,null,9,12,USD,NEW,2023-01-01T12:00:00.000+0000
2307,2806,5,null,3,66,USD,NEW,2023-01-01T12:00:00.000+0000
2308,2404,8,null,2,0,INR,NEW,2023-01-01T12:00:00.000+0000
2309,973,1,null,2,73,EUR,NEW,2023-01-01T12:00:00.000+0000
2310,260,8,null,3,29,USD,NEW,2023-01-01T12:00:00.000+0000
2311,1755,2,null,4,51,EUR,NEW,2023-01-01T12:00:00.000+0000
2312,704,4,null,6,51,EUR,NEW,2023-01-01T12:00:00.000+0000
2313,941,6,null,4,9,CAD,NEW,2023-01-01T12:00:00.000+0000
2314,2135,1,null,7,9,CAD,NEW,2023-01-01T12:00:00.000+0000
2315,1012,7,null,3,34,CAD,NEW,2023-01-01T12:00:00.000+0000
2316,959,4,null,3,44,INR,NEW,2023-01-01T12:00:00.000+0000
2317,2134,5,null,4,11,INR,NEW,2023-01-01T12:00:00.000+0000
2318,2912,5,null,8,3,INR,NEW,2023-01-01T12:00:00.000+0000
2319,440,7,null,5,4,CAD,NEW,2023-01-01T12:00:00.000+0000
2320,1285,4,null,6,53,USD,NEW,2023-01-01T12:00:00.000+0000
2321,2236,3,null,8,55,CAD,NEW,2023-01-01T12:00:00.000+0000
2322,769,10,null,8,78,EUR,NEW,2023-01-01T12:00:00.000+0000
2323,2518,10,null,3,46,CAD,NEW,2023-01-01T12:00:00.000+0000
2324,2026,3,null,3,62,CAD,NEW,2023-01-01T12:00:00.000+0000
2325,670,7,null,7,32,EUR,NEW,2023-01-01T12:00:00.000+0000
2326,2231,4,null,2,27,CAD,NEW,2023-01-01T12:00:00.000+0000
2327,230,2,null,9,50,CAD,NEW,2023-01-01T12:00:00.000+0000
2328,2864,8,null,3,11,USD,NEW,2023-01-01T12:00:00.000+0000
2329,319,7,null,5,57,USD,NEW,2023-01-01T12:00:00.000+0000
2330,2279,5,null,1,25,INR,NEW,2023-01-01T12:00:00.000+0000
2331,2125,10,null,1,83,USD,NEW,2023-01-01T12:00:00.000+0000
2332,418,3,null,5,19,USD,NEW,2023-01-01T12:00:00.000+0000
2333,2591,7,null,9,28,INR,NEW,2023-01-01T12:00:00.000+0000
2334,1617,1,null,10,8,USD,NEW,2023-01-01T12:00:00.000+0000
2335,199,4,null,9,33,INR,NEW,2023-01-01T12:00:00.000+0000
2336,1684,5,null,6,86,INR,NEW,2023-01-01T12:00:00.000+0000
2337,664,9,null,9,99,USD,NEW,2023-01-01T12:00:00.000+0000
2338,1737,1,null,6,40,INR,NEW,2023-01-01T12:00:00.000+0000
2339,1629,7,null,7,21,CAD,NEW,2023-01-01T12:00:00.000+0000
2340,459,8,null,2,8,INR,NEW,2023-01-01T12:00:00.000+0000
2341,2349,3,null,3,9,CAD,NEW,2023-01-01T12:00:00.000+0000
2342,1137,7,null,6,73,EUR,NEW,2023-01-01T12:00:00.000+0000
2343,1401,6,null,7,69,USD,NEW,2023-01-01T12:00:00.000+0000
2344,2124,5,null,6,14,CAD,NEW,2023-01-01T12:00:00.000+0000
2345,317,1,null,1,40,INR,NEW,2023-01-01T12:00:00.000+0000
2346,291,5,null,1,59,CAD,NEW,2023-01-01T12:00:00.000+0000
2347,2666,8,null,1,14,INR,NEW,2023-01-01T12:00:00.000+0000
2348,279,7,null,2,22,CAD,NEW,2023-01-01T12:00:00.000+0000
2349,1017,10,null,8,26,INR,NEW,2023-01-01T12:00:00.000+0000
2350,1778,2,null,8,36,CAD,NEW,2023-01-01T12:00:00.000+0000
2351,1612,8,null,6,0,INR,NEW,2023-01-01T12:00:00.000+0000
2352,598,3,null,4,30,USD,NEW,2023-01-01T12:00:00.000+0000
2353,411,4,null,7,66,EUR,NEW,2023-01-01T12:00:00.000+0000
2354,1393,9,null,7,61,INR,NEW,2023-01-01T12:00:00.000+0000
2355,2278,4,null,6,35,INR,NEW,2023-01-01T12:00:00.000+0000
2356,139,6,null,4,26,USD,NEW,2023-01-01T12:00:00.000+0000
2357,906,8,null,1,45,CAD,NEW,2023-01-01T12:00:00.000+0000
2358,257,3,null,10,37,CAD,NEW,2023-01-01T12:00:00.000+0000
2359,818,6,null,4,46,EUR,NEW,2023-01-01T12:00:00.000+0000
2360,2001,5,null,6,29,INR,NEW,2023-01-01T12:00:00.000+0000
2361,1995,8,null,9,78,CAD,NEW,2023-01-01T12:00:00.000+0000
2362,141,10,null,1,29,USD,NEW,2023-01-01T12:00:00.000+0000
2363,2123,8,null,6,60,USD,NEW,2023-01-01T12:00:00.000+0000
2364,1331,3,null,10,61,CAD,NEW,2023-01-01T12:00:00.000+0000
2365,1476,5,null,4,96,INR,NEW,2023-01-01T12:00:00.000+0000
2366,1208,10,null,10,9,INR,NEW,2023-01-01T12:00:00.000+0000
2367,935,2,null,7,43,CAD,NEW,2023-01-01T12:00:00.000+0000
2368,1187,10,null,9,26,CAD,NEW,2023-01-01T12:00:00.000+0000
2369,749,1,null,10,22,EUR,NEW,2023-01-01T12:00:00.000+0000
2370,1238,1,null,3,64,EUR,NEW,2023-01-01T12:00:00.000+0000
2371,992,6,null,10,31,USD,NEW,2023-01-01T12:00:00.000+0000
2372,2227,4,null,1,83,INR,NEW,2023-01-01T12:00:00.000+0000
2373,913,4,null,5,57,INR,NEW,2023-01-01T12:00:00.000+0000
2374,988,1,null,2,36,CAD,NEW,2023-01-01T12:00:00.000+0000
2375,778,6,null,9,58,CAD,NEW,2023-01-01T12:00:00.000+0000
2376,1571,1,null,8,29,CAD,NEW,2023-01-01T12:00:00.000+0000
2377,940,9,null,2,80,INR,NEW,2023-01-01T12:00:00.000+0000
2378,1463,1,null,9,83,USD,NEW,2023-01-01T12:00:00.000+0000
2379,226,4,null,9,85,INR,NEW,2023-01-01T12:00:00.000+0000
2380,744,10,null,1,34,CAD,NEW,2023-01-01T12:00:00.000+0000
2381,1535,2,null,3,56,CAD,NEW,2023-01-01T12:00:00.000+0000
2382,362,5,null,10,16,INR,NEW,2023-01-01T12:00:00.000+0000
2383,806,1,null,8,88,CAD,NEW,2023-01-01T12:00:00.000+0000
2384,1810,8,null,7,87,EUR,NEW,2023-01-01T12:00:00.000+0000
2385,2774,3,null,5,35,EUR,NEW,2023-01-01T12:00:00.000+0000
2386,2722,9,null,6,66,CAD,NEW,2023-01-01T12:00:00.000+0000
2387,2389,8,null,7,64,CAD,NEW,2023-01-01T12:00:00.000+0000
2388,2682,3,null,9,20,USD,NEW,2023-01-01T12:00:00.000+0000
2389,436,1,null,6,23,USD,NEW,2023-01-01T12:00:00.000+0000
2390,1249,7,null,1,53,INR,NEW,2023-01-01T12:00:00.000+0000
2391,610,10,null,6,9,INR,NEW,2023-01-01T12:00:00.000+0000
2392,331,5,null,10,13,CAD,NEW,2023-01-01T12:00:00.000+0000
2393,793,9,null,3,64,USD,NEW,2023-01-01T12:00:00.000+0000
2394,2287,7,null,3,83,USD,NEW,2023-01-01T12:00:00.000+0000
2395,765,8,null,9,21,EUR,NEW,2023-01-01T12:00:00.000+0000
2396,2037,8,null,10,88,EUR,NEW,2023-01-01T12:00:00.000+0000
2397,1922,2,null,2,85,INR,NEW,2023-01-01T12:00:00.000+0000
2398,733,4,null,4,75,CAD,NEW,2023-01-01T12:00:00.000+0000
2399,1957,10,null,6,98,CAD,NEW,2023-01-01T12:00:00.000+0000
2400,2922,10,null,6,12,INR,NEW,2023-01-01T12:00:00.000+0000
2401,2668,10,null,4,98,INR,NEW,2023-01-01T12:00:00.000+0000
2402,1554,8,null,4,42,INR,NEW,2023-01-01T12:00:00.000+0000
2403,1916,1,null,9,45,CAD,NEW,2023-01-01T12:00:00.000+0000
2404,2072,6,null,1,74,USD,NEW,2023-01-01T12:00:00.000+0000
2405,884,10,null,5,58,CAD,NEW,2023-01-01T12:00:00.000+0000
2406,1887,6,null,1,20,CAD,NEW,2023-01-01T12:00:00.000+0000
2407,483,2,null,10,53,CAD,NEW,2023-01-01T12:00:00.000+0000
2408,2559,2,null,1,4,EUR,NEW,2023-01-01T12:00:00.000+0000
2409,2106,4,null,2,70,USD,NEW,2023-01-01T12:00:00.000+0000
2410,1020,1,null,2,95,CAD,NEW,2023-01-01T12:00:00.000+0000
2411,1612,5,null,1,76,INR,NEW,2023-01-01T12:00:00.000+0000
2412,2320,8,null,7,79,INR,NEW,2023-01-01T12:00:00.000+0000
2413,488,10,null,8,15,INR,NEW,2023-01-01T12:00:00.000+0000
2414,1103,7,null,4,13,CAD,NEW,2023-01-01T12:00:00.000+0000
2415,1712,6,null,8,11,INR,NEW,2023-01-01T12:00:00.000+0000
2416,1448,9,null,7,2,USD,NEW,2023-01-01T12:00:00.000+0000
2417,1571,4,null,7,28,CAD,NEW,2023-01-01T12:00:00.000+0000
2418,2796,1,null,3,39,USD,NEW,2023-01-01T12:00:00.000+0000
2419,2923,3,null,1,15,EUR,NEW,2023-01-01T12:00:00.000+0000
2420,2036,1,null,2,61,USD,NEW,2023-01-01T12:00:00.000+0000
2421,637,4,null,6,50,CAD,NEW,2023-01-01T12:00:00.000+0000
2422,1396,2,null,8,36,INR,NEW,2023-01-01T12:00:00.000+0000
2423,2790,2,null,3,79,CAD,NEW,2023-01-01T12:00:00.000+0000
2424,1171,4,null,1,50,EUR,NEW,2023-01-01T12:00:00.000+0000
2425,1304,2,null,1,40,CAD,NEW,2023-01-01T12:00:00.000+0000
2426,1507,2,null,6,97,EUR,NEW,2023-01-01T12:00:00.000+0000
2427,355,6,null,9,88,USD,NEW,2023-01-01T12:00:00.000+0000
2428,1126,5,null,1,83,INR,NEW,2023-01-01T12:00:00.000+0000
2429,2356,7,null,6,0,EUR,NEW,2023-01-01T12:00:00.000+0000
2430,302,8,null,8,5,USD,NEW,2023-01-01T12:00:00.000+0000
2431,2175,9,null,4,89,USD,NEW,2023-01-01T12:00:00.000+0000
2432,682,2,null,2,59,INR,NEW,2023-01-01T12:00:00.000+0000
2433,1230,9,null,6,9,EUR,NEW,2023-01-01T12:00:00.000+0000
2434,200,1,null,6,78,EUR,NEW,2023-01-01T12:00:00.000+0000
2435,1935,9,null,10,71,EUR,NEW,2023-01-01T12:00:00.000+0000
2436,720,5,null,7,4,CAD,NEW,2023-01-01T12:00:00.000+0000
2437,2223,8,null,5,92,EUR,NEW,2023-01-01T12:00:00.000+0000
2438,1226,3,null,3,93,CAD,NEW,2023-01-01T12:00:00.000+0000
2439,1420,5,null,2,64,INR,NEW,2023-01-01T12:00:00.000+0000
2440,2227,4,null,6,83,INR,NEW,2023-01-01T12:00:00.000+0000
2441,931,4,null,3,47,EUR,NEW,2023-01-01T12:00:00.000+0000
2442,1865,3,null,7,76,INR,NEW,2023-01-01T12:00:00.000+0000
2443,1070,7,null,5,97,USD,NEW,2023-01-01T12:00:00.000+0000
2444,292,9,null,7,16,EUR,NEW,2023-01-01T12:00:00.000+0000
2445,276,9,null,6,14,INR,NEW,2023-01-01T12:00:00.000+0000
2446,1562,9,null,6,63,INR,NEW,2023-01-01T12:00:00.000+0000
2447,2892,2,null,9,85,USD,NEW,2023-01-01T12:00:00.000+0000
2448,2240,7,null,7,78,INR,NEW,2023-01-01T12:00:00.000+0000
2449,2780,5,null,8,35,EUR,NEW,2023-01-01T12:00:00.000+0000
2450,2515,5,null,5,65,INR,NEW,2023-01-01T12:00:00.000+0000
2451,1501,9,null,3,5,EUR,NEW,2023-01-01T12:00:00.000+0000
2452,1902,9,null,3,93,EUR,NEW,2023-01-01T12:00:00.000+0000
2453,562,1,null,8,66,USD,NEW,2023-01-01T12:00:00.000+0000
2454,146,1,null,3,92,CAD,NEW,2023-01-01T12:00:00.000+0000
2455,252,10,null,9,0,USD,NEW,2023-01-01T12:00:00.000+0000
2456,757,3,null,4,66,USD,NEW,2023-01-01T12:00:00.000+0000
2457,1356,9,null,6,87,INR,NEW,2023-01-01T12:00:00.000+0000
2458,1103,3,null,3,69,INR,NEW,2023-01-01T12:00:00.000+0000
2459,49,1,null,1,73,EUR,NEW,2023-01-01T12:00:00.000+0000
2460,514,6,null,2,2,INR,NEW,2023-01-01T12:00:00.000+0000
2461,2373,3,null,4,35,CAD,NEW,2023-01-01T12:00:00.000+0000
2462,1445,1,null,9,85,CAD,NEW,2023-01-01T12:00:00.000+0000
2463,795,2,null,5,36,USD,NEW,2023-01-01T12:00:00.000+0000
2464,2157,9,null,10,93,USD,NEW,2023-01-01T12:00:00.000+0000
2465,113,9,null,8,96,INR,NEW,2023-01-01T12:00:00.000+0000
2466,2455,9,null,5,54,USD,NEW,2023-01-01T12:00:00.000+0000
2467,1493,1,null,3,2,INR,NEW,2023-01-01T12:00:00.000+0000
2468,2620,8,null,3,87,CAD,NEW,2023-01-01T12:00:00.000+0000
2469,1651,6,null,7,40,CAD,NEW,2023-01-01T12:00:00.000+0000
2470,1600,9,null,1,77,CAD,NEW,2023-01-01T12:00:00.000+0000
2471,2076,9,null,5,65,USD,NEW,2023-01-01T12:00:00.000+0000
2472,540,9,null,8,79,INR,NEW,2023-01-01T12:00:00.000+0000
2473,463,7,null,1,13,CAD,NEW,2023-01-01T12:00:00.000+0000
2474,2741,6,null,3,34,CAD,NEW,2023-01-01T12:00:00.000+0000
2475,2879,7,null,6,49,USD,NEW,2023-01-01T12:00:00.000+0000
2476,330,5,null,3,64,INR,NEW,2023-01-01T12:00:00.000+0000
2477,2121,7,null,6,19,EUR,NEW,2023-01-01T12:00:00.000+0000
2478,315,8,null,8,95,USD,NEW,2023-01-01T12:00:00.000+0000
2479,429,6,null,1,63,INR,NEW,2023-01-01T12:00:00.000+0000
2480,2574,1,null,6,85,USD,NEW,2023-01-01T12:00:00.000+0000
2481,759,1,null,9,34,EUR,NEW,2023-01-01T12:00:00.000+0000
2482,1615,5,null,6,26,EUR,NEW,2023-01-01T12:00:00.000+0000
2483,2951,7,null,1,14,CAD,NEW,2023-01-01T12:00:00.000+0000
2484,1029,9,null,9,14,INR,NEW,2023-01-01T12:00:00.000+0000
2485,1516,8,null,8,75,USD,NEW,2023-01-01T12:00:00.000+0000
2486,2253,9,null,2,14,USD,NEW,2023-01-01T12:00:00.000+0000
2487,1384,2,null,5,46,INR,NEW,2023-01-01T12:00:00.000+0000
2488,2612,10,null,1,27,USD,NEW,2023-01-01T12:00:00.000+0000
2489,511,7,null,10,11,INR,NEW,2023-01-01T12:00:00.000+0000
2490,2044,5,null,10,51,INR,NEW,2023-01-01T12:00:00.000+0000
2491,2601,6,null,9,3,CAD,NEW,2023-01-01T12:00:00.000+0000
2492,720,7,null,5,18,INR,NEW,2023-01-01T12:00:00.000+0000
2493,2695,4,null,6,24,CAD,NEW,2023-01-01T12:00:00.000+0000
2494,1914,4,null,1,52,USD,NEW,2023-01-01T12:00:00.000+0000
2495,18,3,null,3,81,EUR,NEW,2023-01-01T12:00:00.000+0000
2496,2800,1,null,1,31,CAD,NEW,2023-01-01T12:00:00.000+0000
2497,2491,5,null,4,64,USD,NEW,2023-01-01T12:00:00.000+0000
2498,1224,4,null,9,18,CAD,NEW,2023-01-01T12:00:00.000+0000
2499,993,9,null,4,69,INR,NEW,2023-01-01T12:00:00.000+0000
2500,1848,7,null,7,72,CAD,NEW,2023-01-01T12:00:00.000+0000
